"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AZ1","AZ2","KA1","KA2","OD1","REM","EQD"
"71006099999","2014-01-03T23:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","350,1,9,0067,1","99999,9,9,9","999999,9,9,9","-0130,1","-0149,1","99999,9",,,,,,,"3,01,0093,1,360","AWY067PAA SA 2300 AUTO8 M M M M/-13/-15/3513/M/ PK WND 0018 2207Z M 09MM=",
"71006099999","2014-01-04T00:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","FM-12","99999","V020","350,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0148,1","-0166,1","99999,9","06,0004,3,1","24,9999,1,9","4,1,02,1",,"120,M,-0026,1","120,N,-0148,1",,"SYN06471006 17/// /3509 11148 21166 69941 7//4/ 333 11026 21148 7////=",
"71006099999","2014-01-04T00:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","350,1,9,0046,1","99999,9,9,9","999999,9,9,9","-0148,1","-0166,1","99999,9","01,0004,3,1",,,,,,,"AWY072PAA SA 0000 AUTO8 M M M M/-15/-17/3509/M/0004 PCPN 0.4MM PAST HR M 86MM=",
"71006099999","2014-01-04T01:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","010,1,9,0026,1","99999,9,9,9","999999,9,9,9","-0168,1","-0188,1","99999,9",,,,,,,,"AWY049PAA SA 0100 AUTO8 M M M M/-17/-19/0105/M/ M 88MM=",
"71006099999","2014-01-04T02:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","320,1,9,0026,1","99999,9,9,9","999999,9,9,9","-0183,1","-0200,1","99999,9",,,,,,,,"AWY049PAA SA 0200 AUTO8 M M M M/-18/-20/3205/M/ M 30MM=",
"71006099999","2014-01-04T03:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","330,1,9,0036,1","99999,9,9,9","999999,9,9,9","-0191,1","-0208,1","99999,9",,,,,,,,"AWY049PAA SA 0300 AUTO8 M M M M/-19/-21/3307/M/ M 18MM=",
"71006099999","2014-01-04T04:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","350,1,9,0041,1","99999,9,9,9","999999,9,9,9","-0168,1","-0183,1","99999,9",,,,,,,,"AWY049PAA SA 0400 AUTO8 M M M M/-17/-18/3508/M/ M 83MM=",
"71006099999","2014-01-04T06:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","FM-12","99999","V020","350,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0173,1","-0188,1","99999,9","06,9999,1,9","24,9999,1,9",,,"240,M,-0018,1","240,N,-0197,1",,"SYN05871006 45/// /3508 11173 21188 6///1 333 11018 21197 7////=",
"71006099999","2014-01-04T06:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","350,1,9,0041,1","99999,9,9,9","999999,9,9,9","-0173,1","-0188,1","99999,9",,,,,,,,"AWY050PAA SA 0600 AUTO8 M M M M/-17/-19/3508/M/M M 38MM=",
"71006099999","2014-01-04T07:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","350,1,9,0067,1","99999,9,9,9","999999,9,9,9","-0182,1","-0202,1","99999,9",,,,,,,"3,01,0093,1,350","AWY067PAA SA 0700 AUTO8 M M M M/-18/-20/3513/M/ PK WND 3518 0601Z M 22MM=",
"71006099999","2014-01-04T08:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","360,1,9,0041,1","99999,9,9,9","999999,9,9,9","-0189,1","-0210,1","99999,9",,,,,,,"3,01,0087,1,350","AWY067PAA SA 0800 AUTO8 M M M M/-19/-21/3608/M/ PK WND 3517 0702Z M 90MM=",
"71006099999","2014-01-04T09:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","360,1,9,0067,1","99999,9,9,9","999999,9,9,9","-0189,1","-0210,1","99999,9",,,,,,,"3,01,0098,1,350","AWY067PAA SA 0900 AUTO8 M M M M/-19/-21/3613/M/ PK WND 3519 0840Z M 90MM=",
"71006099999","2014-01-04T10:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","020,1,9,0041,1","99999,9,9,9","999999,9,9,9","-0209,1","-0243,1","99999,9",,,,,,,"3,01,0087,1,020","AWY067PAA SA 1000 AUTO8 M M M M/-21/-24/0208/M/ PK WND 0217 0904Z M 93MM=",
"71006099999","2014-01-04T11:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","340,1,9,0062,1","99999,9,9,9","999999,9,9,9","-0210,1","-0237,1","99999,9",,,,,,,,"AWY049PAA SA 1100 AUTO8 M M M M/-21/-24/3412/M/ M 07MM=",
"71006099999","2014-01-04T12:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","FM-12","99999","V020","320,1,N,0057,1","99999,9,9,N","999999,9,9,9","-0227,1","-0254,1","99999,9","06,0000,9,1","24,9999,1,9",,,"240,M,-0018,1","240,N,-0227,1",,"SYN05871006 15/// /3211 11227 21254 60001 333 11018 21227 7////=",
"71006099999","2014-01-04T12:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","320,1,9,0057,1","99999,9,9,9","999999,9,9,9","-0227,1","-0254,1","99999,9",,,,,,,,"AWY049PAA SA 1200 AUTO8 M M M M/-23/-25/3211/M/ M 74MM=",
"71006099999","2014-01-04T13:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","320,1,9,0051,1","99999,9,9,9","999999,9,9,9","-0241,1","-0268,1","99999,9",,,,,,,"3,01,0087,1,330","AWY067PAA SA 1300 AUTO8 M M M M/-24/-27/3210/M/ PK WND 3317 1231Z M 18MM=",
"71006099999","2014-01-04T14:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","300,1,9,0046,1","99999,9,9,9","999999,9,9,9","-0254,1","-0279,1","99999,9",,,,,,,,"AWY049PAA SA 1400 AUTO8 M M M M/-25/-28/3009/M/ M 49MM=",
"71006099999","2014-01-04T15:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","270,1,9,0036,1","99999,9,9,9","999999,9,9,9","-0276,1","-0296,1","99999,9",,,,,,,,"AWY049PAA SA 1500 AUTO8 M M M M/-28/-30/2707/M/ M 66MM=",
"71006099999","2014-01-04T16:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","280,1,9,0057,1","99999,9,9,9","999999,9,9,9","-0266,1","-0288,1","99999,9",,,,,,,,"AWY049PAA SA 1600 AUTO8 M M M M/-27/-29/2811/M/ M 68MM=",
"71006099999","2014-01-04T17:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","310,1,9,0082,1","99999,9,9,9","999999,9,9,9","-0239,1","-0266,1","99999,9",,,,,,,"3,01,0103,1,310","AWY067PAA SA 1700 AUTO8 M M M M/-24/-27/3116/M/ PK WND 3120 1639Z M 96MM=",
"71006099999","2014-01-04T18:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","FM-12","99999","V020","300,1,N,0077,1","99999,9,9,N","999999,9,9,9","-0236,1","-0266,1","99999,9","06,0000,9,1","24,9999,1,9",,,"120,M,-0173,1","120,N,-0286,1",,"SYN05871006 15/// /3015 11236 21266 60001 333 11173 21286 7////=",
"71006099999","2014-01-04T18:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","300,1,9,0077,1","99999,9,9,9","999999,9,9,9","-0236,1","-0266,1","99999,9",,,,,,,"3,01,0098,1,320","AWY067PAA SA 1800 AUTO8 M M M M/-24/-27/3015/M/ PK WND 3219 1703Z M 66MM=",
"71006099999","2014-01-04T19:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","310,1,9,0103,1","99999,9,9,9","999999,9,9,9","-0217,1","-0251,1","99999,9",,,,,,,"3,01,0134,1,310","AWY067PAA SA 1900 AUTO8 M M M M/-22/-25/3120/M/ PK WND 3126 1859Z M 71MM=",
"71006099999","2014-01-04T20:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","320,1,9,0103,1","99999,9,9,9","999999,9,9,9","-0211,1","-0251,1","99999,9",,,,,,,"3,01,0139,1,310","AWY067PAA SA 2000 AUTO8 M M M M/-21/-25/3220/M/ PK WND 3127 1909Z M 11MM=",
"71006099999","2014-01-04T21:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","310,1,9,0108,1","99999,9,9,9","999999,9,9,9","-0210,1","-0248,1","99999,9",,,,,,,"3,01,0134,1,300","AWY067PAA SA 2100 AUTO8 M M M M/-21/-25/3121/M/ PK WND 3026 2054Z M 08MM=",
"71006099999","2014-01-04T22:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","310,1,9,0087,1","99999,9,9,9","999999,9,9,9","-0212,1","-0255,1","99999,9",,,,,,,"3,01,0134,1,320","AWY067PAA SA 2200 AUTO8 M M M M/-21/-26/3117/M/ PK WND 3226 2100Z M 25MM=",
"71006099999","2014-01-04T23:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","320,1,9,0118,1","99999,9,9,9","999999,9,9,9","-0216,1","-0251,1","99999,9",,,,,,,"3,01,0149,1,320","AWY067PAA SA 2300 AUTO8 M M M M/-22/-25/3223/M/ PK WND 3229 2252Z M 61MM=",
"71006099999","2014-01-05T00:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","FM-12","99999","V020","310,1,N,0103,1","99999,9,9,N","999999,9,9,9","-0220,1","-0254,1","99999,9","06,0000,9,1","24,9999,1,9",,,"120,M,-0209,1","120,N,-0286,1",,"SYN05871006 15/// /3120 11220 21254 60001 333 11209 21286 7////=",
"71006099999","2014-01-05T00:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","310,1,9,0103,1","99999,9,9,9","999999,9,9,9","-0220,1","-0254,1","99999,9",,,,,,,"3,01,0144,1,310","AWY067PAA SA 0000 AUTO8 M M M M/-22/-25/3120/M/ PK WND 3128 2313Z M 04MM=",
"71006099999","2014-01-05T01:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","300,1,9,0113,1","99999,9,9,9","999999,9,9,9","-0219,1","-0253,1","99999,9",,,,,,,"3,01,0149,1,300","AWY067PAA SA 0100 AUTO8 M M M M/-22/-25/3022/M/ PK WND 3029 0057Z M 93MM=",
"71006099999","2014-01-05T02:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","310,1,9,0118,1","99999,9,9,9","999999,9,9,9","-0222,1","-0256,1","99999,9",,,,,,,"3,01,0149,1,300","AWY067PAA SA 0200 AUTO8 M M M M/-22/-26/3123/M/ PK WND 3029 0115Z M 26MM=",
"71006099999","2014-01-05T03:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","330,1,9,0139,1","99999,9,9,9","999999,9,9,9","-0212,1","-0236,1","99999,9",,,,,,,"3,01,0200,1,330","AWY067PAA SA 0300 AUTO8 M M M M/-21/-24/3327/M/ PK WND 3339 0248Z M 26MM=",
"71006099999","2014-01-05T04:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","350,1,9,0139,1","99999,9,9,9","999999,9,9,9","-0226,1","-0251,1","99999,9",,,,,,,"3,01,0211,1,340","AWY067PAA SA 0400 AUTO8 M M M M/-23/-25/3527/M/ PK WND 3441 0328Z M 61MM=",
"71006099999","2014-01-05T05:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","010,1,9,0103,1","99999,9,9,9","999999,9,9,9","-0258,1","-0290,1","99999,9",,,,,,,"3,01,0200,1,350","AWY067PAA SA 0500 AUTO8 M M M M/-26/-29/0120/M/ PK WND 3539 0403Z M 80MM=",
"71006099999","2014-01-05T06:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","FM-12","99999","V020","360,1,N,0088,1","99999,9,9,N","999999,9,9,9","-0275,1","-0314,1","99999,9","06,0000,9,1","24,0000,9,1",,,"240,M,-0173,1","240,N,-0286,1",,"SYN07471006 15/// /3617 11275 21314 60001 333 11173 21286 70000 555 33441 40043=",
"71006099999","2014-01-05T06:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","360,1,9,0087,1","99999,9,9,9","999999,9,9,9","-0274,1","-0314,1","99999,9",,,,,,,"3,01,0154,1,350","AWY067PAA SA 0600 AUTO8 M M M M/-27/-31/3617/M/ PK WND 3530 0501Z M 44MM=",
"71006099999","2014-01-05T07:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","360,1,9,0077,1","99999,9,9,9","999999,9,9,9","-0292,1","-0334,1","99999,9",,,,,,,"3,01,0134,1,360","AWY067PAA SA 0700 AUTO8 M M M M/-29/-33/3615/M/ PK WND 0026 0602Z M 24MM=",
"71006099999","2014-01-05T08:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","350,1,9,0067,1","99999,9,9,9","999999,9,9,9","-0302,1","-0344,1","99999,9",,,,,,,"3,01,0108,1,350","AWY067PAA SA 0800 AUTO8 M M M M/-30/-34/3513/M/ PK WND 3521 0708Z M 24MM=",
"71006099999","2014-01-05T09:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","340,1,9,0067,1","99999,9,9,9","999999,9,9,9","-0309,1","-0349,1","99999,9",,,,,,,"3,01,0098,1,340","AWY067PAA SA 0900 AUTO8 M M M M/-31/-35/3413/M/ PK WND 3419 0845Z M 99MM=",
"71006099999","2014-01-05T10:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","340,1,9,0041,1","99999,9,9,9","999999,9,9,9","-0316,1","-0351,1","99999,9",,,,,,,,"AWY049PAA SA 1000 AUTO8 M M M M/-32/-35/3408/M/ M 61MM=",
"71006099999","2014-01-05T11:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","320,1,9,0057,1","99999,9,9,9","999999,9,9,9","-0322,1","-0355,1","99999,9",,,,,,,,"AWY049PAA SA 1100 AUTO8 M M M M/-32/-36/3211/M/ M 25MM=",
"71006099999","2014-01-05T12:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","FM-12","99999","V020","300,1,N,0046,1","99999,9,9,N","999999,9,9,9","-0321,1","-0353,1","99999,9","06,0000,9,1","24,0000,9,1",,,"240,M,-0173,1","240,N,-0325,1",,"SYN05871006 15/// /3009 11321 21353 60001 333 11173 21325 70000=",
"71006099999","2014-01-05T12:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","300,1,9,0046,1","99999,9,9,9","999999,9,9,9","-0321,1","-0353,1","99999,9",,,,,,,,"AWY049PAA SA 1200 AUTO8 M M M M/-32/-35/3009/M/ M 13MM=",
"71006099999","2014-01-05T13:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","310,1,9,0021,1","99999,9,9,9","999999,9,9,9","-0330,1","-0361,1","99999,9",,,,,,,,"AWY049PAA SA 1300 AUTO8 M M M M/-33/-36/3104/M/ M 01MM=",
"71006099999","2014-01-05T14:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","250,1,9,0026,1","99999,9,9,9","999999,9,9,9","-0340,1","-0369,1","99999,9","01,0004,3,1",,,,,,,"AWY072PAA SA 1400 AUTO8 M M M M/-34/-37/2505/M/0004 PCPN 0.4MM PAST HR M 09MM=",
"71006099999","2014-01-05T16:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","270,1,9,0041,1","99999,9,9,9","999999,9,9,9","-0331,1","-0364,1","99999,9",,,,,,,,"AWY050PAA SA 1600 AUTO8 M M M M/-33/-36/2708/M/M M 14MM=",
"71006099999","2014-01-05T17:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","280,1,9,0046,1","99999,9,9,9","999999,9,9,9","-0322,1","-0357,1","99999,9",,,,,,,,"AWY050PAA SA 1700 AUTO8 M M M M/-32/-36/2809/M/M M 27MM=",
"71006099999","2014-01-05T18:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","FM-12","99999","V020","250,1,N,0031,1","99999,9,9,N","999999,9,9,9","-0304,1","-0345,1","99999,9","06,9999,1,9","24,9999,1,9","4,1,02,1",,"120,M,-0275,1","120,N,-0341,1",,"SYN06471006 47/// /2506 11304 21345 6///1 7//4/ 333 11275 21341 7////=",
"71006099999","2014-01-05T18:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","250,1,9,0031,1","99999,9,9,9","999999,9,9,9","-0304,1","-0335,1","99999,9",,,,,,,,"AWY050PAA SA 1800 AUTO8 M M M M/-30/-34/2506/M/M M 45MM=",
"71006099999","2014-01-05T19:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","250,1,9,0026,1","99999,9,9,9","999999,9,9,9","-0284,1","-0327,1","99999,9",,,,,,,,"AWY049PAA SA 1900 AUTO8 M M M M/-28/-33/2505/M/ M 47MM=",
"71006099999","2014-01-05T20:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","240,1,9,0015,1","99999,9,9,9","999999,9,9,9","-0275,1","-0315,1","99999,9",,,,,,,,"AWY049PAA SA 2000 AUTO8 M M M M/-28/-32/2403/M/ M 55MM=",
"71006099999","2014-01-05T21:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","250,1,9,0026,1","99999,9,9,9","999999,9,9,9","-0268,1","-0306,1","99999,9",,,,,,,,"AWY049PAA SA 2100 AUTO8 M M M M/-27/-31/2505/M/ M 86MM=",
"71006099999","2014-01-05T22:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","240,1,9,0010,1","99999,9,9,9","999999,9,9,9","-0269,1","-0307,1","99999,9",,,,,,,,"AWY049PAA SA 2200 AUTO8 M M M M/-27/-31/2402/M/ M 97MM=",
"71006099999","2014-01-05T23:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","270,1,9,0010,1","99999,9,9,9","999999,9,9,9","-0271,1","-0304,1","99999,9",,,,,,,,"AWY049PAA SA 2300 AUTO8 M M M M/-27/-30/2702/M/ M 14MM=",
"71006099999","2014-01-06T00:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","FM-12","99999","V020","160,1,N,0005,1","99999,9,9,N","999999,9,9,9","-0273,1","-0305,1","99999,9","06,0000,9,1","24,9999,1,9",,,"120,M,-0267,1","120,N,-0341,1",,"SYN05871006 15/// /1601 11273 21305 60001 333 11267 21341 7////=",
"71006099999","2014-01-06T00:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","160,1,9,0005,1","99999,9,9,9","999999,9,9,9","-0273,1","-0295,1","99999,9",,,,,,,,"AWY049PAA SA 0000 AUTO8 M M M M/-27/-30/1601/M/ M 35MM=",
"71006099999","2014-01-06T01:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","190,1,9,0021,1","99999,9,9,9","999999,9,9,9","-0260,1","-0292,1","99999,9",,,,,,,,"AWY049PAA SA 0100 AUTO8 M M M M/-26/-29/1904/M/ M 02MM=",
"71006099999","2014-01-06T02:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","170,1,9,0026,1","99999,9,9,9","999999,9,9,9","-0262,1","-0292,1","99999,9",,,,,,,,"AWY049PAA SA 0200 AUTO8 M M M M/-26/-29/1705/M/ M 22MM=",
"71006099999","2014-01-06T03:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","160,1,9,0026,1","99999,9,9,9","999999,9,9,9","-0254,1","-0284,1","99999,9",,,,,,,,"AWY049PAA SA 0300 AUTO8 M M M M/-25/-28/1605/M/ M 44MM=",
"71006099999","2014-01-06T04:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","160,1,9,0021,1","99999,9,9,9","999999,9,9,9","-0255,1","-0286,1","99999,9",,,,,,,,"AWY049PAA SA 0400 AUTO8 M M M M/-26/-29/1604/M/ M 56MM=",
"71006099999","2014-01-06T05:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","110,1,9,0015,1","99999,9,9,9","999999,9,9,9","-0256,1","-0286,1","99999,9",,,,,,,,"AWY049PAA SA 0500 AUTO8 M M M M/-26/-29/1103/M/ M 66MM=",
"71006099999","2014-01-06T06:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","FM-12","99999","V020","160,1,N,0026,1","99999,9,9,N","999999,9,9,9","-0247,1","-0277,1","99999,9","06,0000,9,1","24,9999,1,9",,,"240,M,-0247,1","240,N,-0341,1",,"SYN05871006 15/// /1605 11247 21277 60001 333 11247 21341 7////=",
"71006099999","2014-01-06T06:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","160,1,9,0026,1","99999,9,9,9","999999,9,9,9","-0247,1","-0277,1","99999,9",,,,,,,,"AWY049PAA SA 0600 AUTO8 M M M M/-25/-28/1605/M/ M 77MM=",
"71006099999","2014-01-06T07:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","150,1,9,0041,1","99999,9,9,9","999999,9,9,9","-0236,1","-0272,1","99999,9",,,,,,,,"AWY049PAA SA 0700 AUTO8 M M M M/-24/-27/1508/M/ M 62MM=",
"71006099999","2014-01-06T08:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","160,1,9,0041,1","99999,9,9,9","999999,9,9,9","-0244,1","-0277,1","99999,9",,,,,,,,"AWY049PAA SA 0800 AUTO8 M M M M/-24/-28/1608/M/ M 47MM=",
"71006099999","2014-01-06T09:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","150,1,9,0041,1","99999,9,9,9","999999,9,9,9","-0208,1","-0257,1","99999,9",,,,,,,,"AWY049PAA SA 0900 AUTO8 M M M M/-21/-26/1508/M/ M 87MM=",
"71006099999","2014-01-06T10:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","150,1,9,0062,1","99999,9,9,9","999999,9,9,9","-0208,1","-0250,1","99999,9",,,,,,,,"AWY049PAA SA 1000 AUTO8 M M M M/-21/-25/1512/M/ M 80MM=",
"71006099999","2014-01-06T11:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","170,1,9,0062,1","99999,9,9,9","999999,9,9,9","-0200,1","-0236,1","99999,9",,,,,,,"3,01,0087,1,180","AWY067PAA SA 1100 AUTO8 M M M M/-20/-24/1712/M/ PK WND 1817 1054Z M 06MM=",
"71006099999","2014-01-06T12:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","FM-12","99999","V020","170,1,N,0051,1","99999,9,9,N","999999,9,9,9","-0200,1","-0234,1","99999,9","06,0000,9,1","24,9999,1,9",,,"240,N,-0270,1",,,"SYN05871006 15/// /1710 11200 21234 60001 333 11247 21273 7////=","Q01-24   2EATMX "
"71006099999","2014-01-06T12:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","170,1,9,0051,1","99999,9,9,9","999999,9,9,9","-0200,1","-0234,1","99999,9",,,,,,,,"AWY049PAA SA 1200 AUTO8 M M M M/-20/-23/1710/M/ M 04MM=",
"71006099999","2014-01-06T13:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","180,1,9,0087,1","99999,9,9,9","999999,9,9,9","-0200,1","-0232,1","99999,9",,,,,,,"3,01,0113,1,190","AWY067PAA SA 1300 AUTO8 M M M M/-20/-23/1817/M/ PK WND 1922 1253Z M 02MM=",
"71006099999","2014-01-06T14:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","160,1,9,0051,1","99999,9,9,9","999999,9,9,9","-0187,1","-0223,1","99999,9",,,,,,,"3,01,0113,1,180","AWY067PAA SA 1400 AUTO8 M M M M/-19/-22/1610/M/ PK WND 1822 1300Z M 73MM=",
"71006099999","2014-01-06T15:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","170,1,9,0077,1","99999,9,9,9","999999,9,9,9","-0180,1","-0222,1","99999,9",,,,,,,"3,01,0108,1,180","AWY067PAA SA 1500 AUTO8 M M M M/-18/-22/1715/M/ PK WND 1821 1418Z M 02MM=",
"71006099999","2014-01-06T16:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","180,1,9,0067,1","99999,9,9,9","999999,9,9,9","-0173,1","-0212,1","99999,9",,,,,,,"3,01,0093,1,170","AWY067PAA SA 1600 AUTO8 M M M M/-17/-21/1813/M/ PK WND 1718 1512Z M 32MM=",
"71006099999","2014-01-06T17:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","150,1,9,0062,1","99999,9,9,9","999999,9,9,9","-0162,1","-0195,1","99999,9",,,,,,,"3,01,0093,1,180","AWY067PAA SA 1700 AUTO8 M M M M/-16/-20/1512/M/ PK WND 1818 1616Z M 25MM=",
"71006099999","2014-01-06T18:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","FM-12","99999","V020","180,1,N,0041,1","99999,9,9,N","999999,9,9,9","-0150,1","-0189,1","99999,9","06,0000,9,1","24,0000,9,1",,,"120,M,-0150,1","120,N,-0307,1",,"SYN05871006 15/// /1808 11150 21189 60001 333 11150 21307 70000=",
"71006099999","2014-01-06T18:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","180,1,9,0041,1","99999,9,9,9","999999,9,9,9","-0150,1","-0189,1","99999,9",,,,,,,"3,01,0108,1,190","AWY067PAA SA 1800 AUTO8 M M M M/-15/-19/1808/M/ PK WND 1921 1717Z M 09MM=",
"71006099999","2014-01-06T19:00:00","4","52.3","-111.7666666","737.0","ALLIANCE AGCM, CA","SAO  ","99999","V020","200,1,9,0041,1","99999,9,9,9","999999,9,9,9","-0139,1","-0177,1","99999,9",,,,,,,,"AWY049PAA SA 1900 AUTO8 M M M M/-14/-18/2008/M/ M 97MM=",
